sample_id,episode,variation_id,score,label,completed,collided,progress_ratio,qp_failures,mean_abs_cte,mean_abs_dv,total_abs_dv,min_obstacle_clearance,min_barrier_clearance,class_k_p,class_k_q
27,0,27,-167.74992966980597,-1,False,False,0.6905366514305061,0,0.6871856781767651,0.009465845050249097,26.02160804313477,-0.07652029176525922,-0.032005491744809,0.6116343454675203,1.0303163226657488
28,0,28,-4257.742085778393,-1,False,False,0.3160656847807686,1319,1.1866418515965145,0.01025383797943909,28.18780060547806,-0.06707820567179369,-0.0987376107321576,1.5001471368264618,0.46047934976908445
29,0,29,89.20912084635083,1,True,False,1.0,0,0.1928097126359968,0.008488339447120435,13.751109904335104,-0.09877281576650988,-0.008450074312590553,8.03156851448769,1.01067081172075
30,0,30,75.31637934257347,1,True,False,1.0,0,0.20619510540676098,0.01035334939999935,17.38327364259891,-0.11378834071545331,0.00010759935012365218,13.954018917308721,1.5159800632254647
31,0,31,62.11095829383193,1,True,False,1.0,0,0.35302668039024315,0.006324259774629701,12.212145624809953,-0.08045301446742482,0.0028543942846220166,3.9148169243235027,1.6311917938919973
32,0,32,-4957.542383337299,-1,False,False,0.6976468596580329,1650,0.2381581084200907,0.0008895188792924227,2.44528739917487,-0.11875098449354106,0.011496175821622809,4.9907870237677185,0.46189124600408493
33,0,33,36.53038786363582,1,True,False,1.0,0,0.4282116335324823,0.009105124766631468,15.524237727106652,-0.11200768940335094,0.03632707437230036,2.2354573346807,0.674953508390856
34,0,34,-8284.971479017193,-1,False,False,0.03910614525139665,2668,1.3816069629161205,0.0008957822967826771,2.4625055338555795,6.385802768861257,0.053440802160160436,1.9656617893122423,0.3320898254361895
35,0,35,-7436.101765162057,-1,False,False,0.19586930760115118,2477,0.064061779090104,0.0007275689191362759,2.0000869587056225,0.18654309421164672,1.011566089418134,13.44526571408559,0.6160096896541121
36,0,36,123.36439985602948,1,True,False,1.0,0,0.17453264218203715,0.002255826373139864,3.471716788262251,-0.11462640807319914,0.04068477849367673,4.911889681454748,0.8210081955497687
37,0,37,79.95236819644212,1,True,False,1.0,0,0.2219641884534787,0.00890180200938784,14.883812959696469,-0.10016762120429647,0.030233038441695545,9.774347113185385,1.689315372012289
38,0,38,-202.3608440362687,-1,False,False,0.19993228373116642,0,1.0506723148199266,0.0007301326528520865,2.007134662690386,0.06530208745018638,-0.04474784300878383,0.7823165597793892,2.128178370098927
39,0,39,19.799234313679747,1,True,False,1.0,0,0.4680457116903236,0.008003909408405953,18.424999458150506,-0.06229549436388872,-0.11474427976173936,12.438643835691536,2.2694002916702245
40,0,40,-7483.9136975677875,-1,False,False,0.19485356356864736,2426,1.0517099860575185,0.0010453446092497935,2.8736523308276825,0.5185054353831846,-0.0768435302160433,3.471476797302749,0.44910388902622456
41,0,41,-203.7494419510804,-1,False,False,0.19976299305908243,0,1.0543072686975505,0.0008141807169115194,2.2381827907897667,0.07308005936505067,-0.039604211055995445,0.9621924027958025,2.3269736433868586
42,0,42,71.22985932728957,1,True,False,1.0,0,0.4223737008307227,0.002653761503164247,4.320323727151394,-0.11551750192554024,0.035323676104216814,3.272074616769412,0.533325996277388
43,0,43,81.3361381093284,1,True,False,1.0,0,0.2127777666167422,0.009092524723891965,15.029943368593418,-0.1009196938928625,0.031588199961040994,10.111817741103675,1.6397720925339538
44,0,44,99.40880694565017,1,True,False,1.0,0,0.24035675825583944,0.0043834448008589055,7.118714356594863,-0.1078748503311754,0.03962895981884455,3.4711831252405876,1.0030908067118083
45,0,45,-0.20606270106164004,1,True,False,1.0,0,0.5154620474040255,0.012307497576833469,21.95657567707091,-0.1115314390225386,0.026373024599709236,2.0230228416348415,0.6747741104364277
46,0,46,-196.6684587818248,-1,False,False,0.19874724902657864,0,1.022963975406549,0.0007260787113344862,1.9959903774585026,0.09834962002932944,0.0052024503258454174,0.5690956046644764,2.20292513946225
47,0,47,51.03086567698179,1,True,False,1.0,0,0.3773590778746086,0.007241838126599424,14.237453756894467,-0.08859782601244161,0.019418540883047383,2.453941747403112,1.4143244781129647
48,0,48,-213.66537236994154,-1,False,False,0.20281022515659386,0,1.096500178623295,0.0008828440061568666,2.4269381729252264,-0.0003442803230442465,-0.11319177918331406,1.4956992528217954,1.903179807651827
49,0,49,-183.11538842065394,-1,False,False,0.643643135263247,0,0.6951457063722921,0.010739010923359507,29.521541028315283,-0.0759370482489914,-0.03777389482199407,0.5447394622370219,0.9932446541564894
50,0,50,-255.47926957596923,-1,False,False,0.04350770272557982,0,1.274932303148754,0.0004290467002557314,1.1794493790030056,6.438149470621246,0.038095230300266,0.5543717220736185,0.39494104529202245
51,0,51,78.36698381579701,1,True,False,1.0,0,0.20353130579347828,0.010009342511135454,16.595489883462584,-0.10678414559847273,0.03166854009840779,13.414213655536782,1.6786257520924346
52,0,52,49.0687100072233,1,True,False,1.0,0,0.38657297998720314,0.007219724161062689,14.266174942259873,-0.09045270413627494,0.021766973913809592,2.145375081438471,1.3569762589851528
53,0,53,-42.54512082557118,-1,False,False,0.19485356356864736,0,0.2509192261688305,0.0007276615789511819,2.000341680536799,0.16347927573946663,0.9795689792037847,9.732289914563424,0.9261056007904629
54,0,54,35.66825858186485,1,True,False,1.0,0,0.4712455716405704,0.005824886676364767,13.199193208642562,-0.06702215578114014,-0.06964534902585941,3.7230713628949004,1.740842496014905
55,0,55,30.313646832135774,1,True,False,1.0,0,0.45281333394967344,0.007350201447851251,16.148392580929197,-0.08237163560000206,0.00431544021576645,1.6747857175276657,1.3458363675903764
56,0,56,-228.22936116517425,-1,False,False,0.20501100389368546,0,1.1346141451418945,0.0016234682042579707,4.462914093505161,-0.028879821417117882,-0.15061740035061805,6.750457063956744,2.2820303535773205
57,0,57,-201.02494413242925,-1,False,False,0.1994244117149145,0,1.0428623575139724,0.0007613602908184397,2.092979439459891,0.08440004830003421,-0.03650248365510202,0.8358095056669315,2.3402065415378286
58,0,58,-198.85475435679905,-1,False,False,0.19976299305908243,0,1.032949181161893,0.0007291214682858824,2.0043549163178906,0.0749871002516551,-0.048503905987306764,0.5088851961508831,1.9071460086346095
59,0,59,-7435.424833189341,-1,False,False,0.19586930760115118,2477,0.06067748846891773,0.0007275599645493273,2.0000623425461006,0.18550089953638582,1.011559100584893,7.8743807955361325,0.4282337237021957
60,0,60,-217.30994512030725,-1,False,False,0.2026409344845099,0,1.1035500956445923,0.0011622475596621846,3.1950185415113457,-6.557018625420741e-05,-0.10953245093443582,2.0784591378901083,2.0566150671881096
61,0,61,-201.43891302091095,-1,False,False,0.2009480277636702,0,1.045414781110453,0.0007315382007708234,2.0109985139189934,0.03451948012356808,-0.062395769129024795,0.524868225170499,1.6083086748790978
62,0,62,94.87950862963919,1,True,False,1.0,0,0.19314379470872214,0.0074101061995509015,11.804299175884585,-0.10386697747420238,0.035639729784455995,7.419285872574478,1.3312085987733004
63,0,63,114.52566891147617,1,True,False,1.0,0,0.17356138834455564,0.0042833510970538,6.617777444948121,-0.09532686320069063,-0.0020806837783911153,5.903881217445392,0.6434163584731457
64,0,64,-23.278328589146994,1,True,False,1.0,0,0.5367910003568399,0.01175224619610265,28.264152101626877,-0.1061919117870276,0.03824825390046298,0.982222348814926,0.9715046813208438
65,0,65,-44.91932225997422,1,True,False,1.0,0,0.5948337236581592,0.012299642214962218,31.59778085023794,-0.10766777501316506,0.03951067245139371,0.9203954453904867,0.9305474538699482
66,0,66,81.67705507426828,1,True,False,1.0,0,0.19409161475523437,0.00982374789283629,16.091299048465842,-0.11093803807925053,0.025453521153337808,12.573732235001197,1.4759985222666903
67,0,67,-17.978774112300343,1,True,False,1.0,0,0.5431061583681126,0.013389799078435032,26.043159207556137,-0.11081808588896537,0.04019804167446893,1.589614350470077,0.7516590875410847
68,0,68,-45.61546662085788,-1,False,False,0.19502285424073135,0,0.2663343740561531,0.00072756051976215,2.0000638688261505,0.14802068701724957,0.9707474650384251,12.742298405578126,1.166747703153072
69,0,69,-63.148691662717496,-1,False,False,0.19485356356864736,0,0.3538893662385057,0.000728818705568288,2.0035226216072237,0.10096285231730094,0.9263128617328606,14.03239912487678,1.3372544058550504
70,0,70,-219.5460721294003,-1,False,False,0.20247164381242594,0,1.1099095047865324,0.0012870565985340608,3.538118589370133,0.003945174846447838,-0.10596369523819295,2.9430359744033154,2.2516972569184017
71,0,71,88.88760100021852,1,True,False,1.0,0,0.2228690896509205,0.007196033472197551,11.837475061764971,-0.1012993526288525,0.031249434916331184,6.253563226019835,1.4935668732467742
72,0,72,-217.9241717517014,-1,False,False,0.20230235314034198,0,1.1022727617761396,0.0012275769653433365,3.374609077728832,0.014826215723296995,-0.12275817215611078,2.1339441793357916,2.2076508626038733
73,0,73,-213.23817936845398,-1,False,False,0.20128660910783816,0,1.0844900193453237,0.0011972126256836798,3.291137508004436,0.027035913368624417,-0.07462074865106878,2.0277820847466415,2.314622982804322
74,0,74,-203.66389746677274,-1,False,False,0.2068732012866091,0,1.023013184302839,0.0015040856253205955,4.134731384006317,-0.06048367141038426,-0.10668601334048607,0.6316418712619276,1.1319924685627913
75,0,75,-220.78304148413025,-1,False,False,0.20196377179617403,0,1.1092518017267428,0.001399859736321407,3.848214415147548,0.018464883212570213,-0.12351121078959741,2.92655295489426,2.3822516693964393
76,0,76,-207.74259667799893,-1,False,False,0.20128660910783816,0,1.073137657026589,0.000814263708467692,2.2384109345776855,0.027813724049811292,-0.06999250720589602,1.1741574188170825,2.034493953429061
77,0,77,39.03747736184211,1,True,False,1.0,0,0.4377375944579106,0.00657893305419628,14.309179392876908,-0.06981873444463539,-0.055257085362814776,4.991142760401544,1.8210061702746951
78,0,78,-225.69587139763013,-1,False,False,0.20230235314034198,0,1.12848391649948,0.0015337202233120582,4.216196893884848,0.007377278352980507,-0.12294967002410075,4.255967599677207,2.431745700307792
79,0,79,42.28892594220157,1,True,False,1.0,0,0.3850657991985893,0.00856876286030092,16.520574794660174,-0.10659220581731356,0.038462101646813004,1.5501754645151018,1.0558613432304893
80,0,80,-8150.906802515184,-1,False,False,0.030133739630946337,2619,1.4556231079610216,0.0005931299499388256,1.6305142323818316,6.446449699689563,0.06986609620581367,0.9970002480510833,0.2216897326534492
81,0,81,-204.90045568636876,-1,False,False,0.19993228373116642,0,1.058735917240277,0.0008461388343862866,2.326035655727902,0.06482508611933845,-0.041282578930015704,1.031480980548429,2.29711455309738
82,0,82,-7443.906846066419,-1,False,False,0.19586930760115118,2479,0.07308386372362104,0.0007276494305536451,2.0003082845919704,0.17803714700137074,1.0101946891292402,8.709660400662932,0.3697737795821896
83,0,83,99.97427710544586,1,True,False,1.0,0,0.2285020553095557,0.0047628793362480834,7.749204680075632,-0.10381222434839311,0.03478969641459449,3.897847428892483,1.2500715877350996
84,0,84,48.881730577520074,1,True,False,1.0,0,0.4189702238855054,0.005813307382938625,12.260265270617559,-0.07371762567569441,-0.028909618379075033,3.779128561845297,1.6822600158617518
85,0,85,-207.7013535064898,-1,False,False,0.20010157440325038,0,1.0676271042224081,0.0009731143538040431,2.6750913586073146,0.05575115323765055,-0.039720120142536855,1.4188721236875654,2.407242027367497
86,0,86,10.560472495216857,1,True,False,1.0,0,0.5470835560897952,0.00647955204293663,16.412705324758484,-0.06484554257802756,-0.088583311777595,2.438216250204746,1.6074420516757766
87,0,87,125.44319758269405,1,True,False,1.0,0,0.20262816346744253,0.0005535163651235422,0.8640390459578493,-0.11996051791918495,0.03192256404872011,4.3378656996738965,0.5413345516232588
88,0,88,-203.01151696617305,-1,False,False,0.20924327069578466,0,1.0135100165275075,0.0015962226616337623,4.388016096831213,-0.06659787921467177,-0.13388406622458188,0.617095995863413,1.0876403763951399
89,0,89,15.664682162204798,1,True,False,1.0,0,0.5146139770393744,0.006836418618820918,16.61249724373483,-0.05756999147748311,-0.12550022704026642,6.722566194008322,2.056532291900252
90,0,90,-6386.814316600318,-1,False,False,0.36397494498053157,2092,0.6027488198412788,0.0018902326569074617,5.196249573838612,-0.0392492113530314,-0.03868069650599472,5.987598070367224,0.37169188606053516
91,0,91,45.57098310402853,1,True,False,1.0,0,0.3613488313104079,0.008555553212474871,17.196661957074493,-0.0754496363587276,-0.027926802578979684,11.171355784355722,2.024887787193481
92,0,92,87.36786571604262,1,True,False,1.0,0,0.18901298534378302,0.009042836650856258,14.604181191132856,-0.10084610264170936,0.0323074520896519,9.895245582514617,1.3559299671404255
93,0,93,-7569.653976780998,-1,False,False,0.19231420348738784,2450,1.1283456062220656,0.0008397522927179815,2.308479052681731,0.6918153367842832,-0.07220890683685723,11.258345364935971,0.21196537108932922
94,0,94,-7799.5917011518495,-1,False,False,0.03165735567970205,2504,1.4325191781572257,0.00040061603225218656,1.1012934726612609,6.474993270119245,0.07713124096408101,0.5542558488025014,0.14851737605475251
95,0,95,-136.85360612251785,1,True,False,1.0,0,0.7590413337394946,0.019907043252195916,51.28054341765668,-0.10971367834727243,0.025940340767968903,1.1812450213161918,0.6965674557015589
96,0,96,-206.85115839351738,-1,False,False,0.20450313187743355,0,1.0696321303816287,0.0007461295743320065,2.051110199838686,-0.034591019918618696,-0.10424111228761528,0.9460959096176137,1.4609339641249497
97,0,97,-203.14997136336777,-1,False,False,0.20179448112409007,0,1.0519048897047234,0.0007572062478567232,2.081559975358132,0.015538241725052679,-0.08061806094387243,0.5708957615944565,1.5169308828036443
98,0,98,-208.12294228229177,-1,False,False,0.202133062468258,0,1.075961068070066,0.0007307809425530313,2.008916811078283,0.011449832604725638,-0.10263004471507371,0.8794043449031106,1.7268969005615427
99,0,99,-215.6807224288229,-1,False,False,0.6121550702556289,0,0.7171095677599472,0.01383638353257151,38.03621833103908,-0.10005042736591431,0.029996742662255646,0.5371565283791101,0.8453684729276677
100,0,100,76.66253562738743,1,True,False,1.0,0,0.20721825240719308,0.009967802884649523,16.795747860634446,-0.12274242580585616,-0.009174462018931365,12.162248237850571,1.3921513117053872
